Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2020-01-30,HDFCBANK,EQ,1235.85,1238.95,1238.95,1217.2,1227.9,1226.05,1224.75,6055992,7.41709E+14,195593,3937675,0.6502
2020-01-30,AXISBANK,EQ,735.25,735.75,736.4,727.3,730.9,730.9,731.04,6041343,4.41644E+14,97869,2511072,0.4156
2020-01-31,ICICIBANK,EQ,532.2,530,532.75,522.4,525.8,525.65,527.45,16292578,8.59352E+14,151745,7687366,0.4718
2020-01-31,AXISBANK,EQ,730.9,734.7,737.25,725.2,731,729.3,730.38,8345819,6.09563E+14,92273,3294169,0.3947
2020-01-31,HDFCBANK,EQ,1226.05,1231.45,1237.8,1220.25,1224.25,1226.3,1230.24,5589134,6.876E+14,169641,3563738,0.6376
2020-02-01,ICICIBANK,EQ,525.65,524,528,501.85,505.5,504.6,515.41,11815597,6.08988E+14,129029,3511610,0.2972
2020-02-01,AXISBANK,EQ,729.3,728.55,734.35,702,707,705.45,716.97,7341770,5.26383E+14,94750,2422082,0.3299
2020-02-01,HDFCBANK,EQ,1226.3,1220,1227.7,1191.35,1192.5,1198.7,1210.2,4913643,5.94647E+14,132683,2536143,0.5161
2020-02-03,ICICIBANK,EQ,504.6,504,519.15,502,516.5,515.55,514.01,22531888,1.15816E+15,287673,10586108,0.4698
2020-02-03,AXISBANK,EQ,705.45,704.7,712.8,695.55,707.95,708.95,704.27,11594991,8.166E+14,420772,4334502,0.3738
2020-02-03,HDFCBANK,EQ,1198.7,1197,1197.95,1177.7,1194,1192.8,1188.67,6538505,7.7721E+14,251382,4024345,0.6155
2020-02-04,ICICIBANK,EQ,515.55,520,534.65,516.65,530.65,530.8,528.79,17781475,9.40275E+14,184345,7176818,0.4036
2020-02-04,HDFCBANK,EQ,1192.8,1198,1234,1198,1229,1229.8,1222,10448852,1.27685E+15,173447,6900844,0.6604
2020-02-04,AXISBANK,EQ,708.95,712.45,720.6,710,715.2,715,715.5,9653925,6.90741E+14,122548,4303984,0.4458
2020-02-05,ICICIBANK,EQ,530.8,529.05,540.4,525.7,538.7,539.1,535.35,18782476,1.00552E+15,180999,9072613,0.483
2020-02-05,HDFCBANK,EQ,1229.8,1234.9,1248,1227.3,1246,1244.65,1237.42,9010341,1.11496E+15,150882,6955471,0.7719
2020-02-05,AXISBANK,EQ,715,719.45,725.65,715.2,724.7,724.05,720.37,7975101,5.74499E+14,116758,3578476,0.4487
2020-02-06,ICICIBANK,EQ,539.1,540.35,547,536.25,541.1,541.6,541.87,15296851,8.28884E+14,165277,5960399,0.3896
2020-02-06,AXISBANK,EQ,724.05,727.45,745,723,736.7,736.95,736.25,9627252,7.08808E+14,166598,4155779,0.4317
2020-02-06,HDFCBANK,EQ,1244.65,1244.65,1248.7,1237.2,1239.95,1239.8,1242.01,5913775,7.34498E+14,126190,3640808,0.6156
2020-02-07,AXISBANK,EQ,736.95,736.7,749.2,734,746.3,748.15,742.76,8438354,6.2677E+14,93643,3440633,0.4077
2020-02-07,ICICIBANK,EQ,541.6,540.95,541.75,535.15,535.4,536.45,538.06,8297149,4.4644E+14,78560,3238554,0.3903
2020-02-07,HDFCBANK,EQ,1239.8,1246,1247,1231.6,1240,1242.2,1238.21,3407724,4.21949E+14,81299,2193596,0.6437
2020-02-10,ICICIBANK,EQ,536.45,538.65,542.25,530.5,535,533.95,536.25,12536053,6.72249E+14,135579,6825042,0.5444
2020-02-10,AXISBANK,EQ,748.15,746.3,746.8,739,739.2,741.1,742.03,4713339,3.49746E+14,66263,1934006,0.4103
2020-02-10,HDFCBANK,EQ,1242.2,1242.95,1242.95,1226.05,1240.95,1240.3,1235.68,4609917,5.69639E+14,105140,3208623,0.696
2020-02-11,ICICIBANK,EQ,533.95,537.7,544.8,537.5,539.5,539.75,541.47,11243552,6.08804E+14,129103,6067070,0.5396
2020-02-11,AXISBANK,EQ,741.1,743,757.1,742,749.65,749.95,750.81,7845657,5.8906E+14,108614,3218862,0.4103
2020-02-11,HDFCBANK,EQ,1240.3,1243.3,1255,1238.05,1239.9,1240.6,1246.8,5806760,7.23987E+14,98063,3770138,0.6493
2020-02-12,ICICIBANK,EQ,539.75,545.8,550.7,542.7,549.4,549.3,546.72,14026335,7.66853E+14,135449,6881225,0.4906
2020-02-12,AXISBANK,EQ,749.95,752,760.7,751,753.8,755.25,756.6,6190440,4.68371E+14,102021,2332473,0.3768
2020-02-12,HDFCBANK,EQ,1240.6,1245.2,1252.9,1244.05,1249,1249,1249.42,3148965,3.93438E+14,87413,2114375,0.6715
2020-02-13,ICICIBANK,EQ,549.3,549,549,538,540.05,541,542.23,9227235,5.00332E+14,122655,3935920,0.4266
2020-02-13,AXISBANK,EQ,755.25,751.1,753.45,742.3,746.45,747.8,746.12,5031706,3.75425E+14,104948,2322173,0.4615
2020-02-13,HDFCBANK,EQ,1249,1259.9,1259.9,1233.6,1239.5,1241.4,1241.95,4556070,5.65843E+14,97099,2850913,0.6257
2020-02-14,ICICIBANK,EQ,541,541.25,548.65,536.55,545.8,545.8,544.41,14458649,7.87139E+14,138071,6577273,0.4549
2020-02-14,HDFCBANK,EQ,1241.4,1243.2,1248.4,1215,1219.45,1219.35,1227.78,7344429,9.01736E+14,167779,4783189,0.6513
2020-02-14,AXISBANK,EQ,747.8,748.1,752.55,732.1,736.5,736.5,739.84,6155000,4.55374E+14,84125,1868806,0.3036
2020-02-17,ICICIBANK,EQ,545.8,543,545.35,537.75,542.3,541.6,541.85,7793293,4.22281E+14,86606,3650518,0.4684
2020-02-17,HDFCBANK,EQ,1219.35,1225,1233,1214.45,1218,1217.15,1221.46,5076345,6.20054E+14,157333,3075780,0.6059
2020-02-17,AXISBANK,EQ,736.5,737.4,743.1,730.2,738.5,738.4,736.29,4275465,3.14798E+14,68454,967309,0.2262
2020-02-18,ICICIBANK,EQ,541.6,541,544.4,536,540.9,541.2,540.01,15918303,8.59599E+14,142303,9969245,0.6263
2020-02-18,HDFCBANK,EQ,1217.15,1216.9,1218.5,1203.5,1217.05,1213.25,1209.57,5264558,6.36787E+14,119172,3704300,0.7036
2020-02-18,AXISBANK,EQ,738.4,737.75,737.75,724.7,735.5,733.65,730.59,5215502,3.81039E+14,83149,2306813,0.4423
2020-02-19,ICICIBANK,EQ,541.2,543.5,546.5,540.5,546,544.8,543.62,8704234,4.73182E+14,98834,4515935,0.5188
2020-02-19,HDFCBANK,EQ,1213.25,1222.5,1230,1213.9,1227.2,1227.2,1221.68,5006134,6.11591E+14,101692,3444477,0.6881
2020-02-19,AXISBANK,EQ,733.65,740.65,745.1,735.35,741.5,741.05,740.45,4372673,3.23774E+14,85398,1131482,0.2588
2020-02-20,ICICIBANK,EQ,544.8,545.5,549.35,541.8,546.5,547,546.38,13588526,7.42451E+14,131824,7648543,0.5629
2020-02-20,AXISBANK,EQ,741.05,742.75,754,737.6,745.5,744.3,747.21,7529403,5.62606E+14,126586,2931576,0.3894
2020-02-20,HDFCBANK,EQ,1227.2,1230,1230,1214.1,1217,1217.1,1221.38,5561707,6.79297E+14,146273,3240543,0.5827
2020-02-24,ICICIBANK,EQ,547,539.5,541.85,527.55,530.55,529.85,534.1,16940750,9.04805E+14,260963,11217837,0.6622
2020-02-24,HDFCBANK,EQ,1217.1,1208.95,1214.75,1200,1210.25,1209.95,1205.66,8284042,9.98775E+14,199969,6242053,0.7535
2020-02-24,AXISBANK,EQ,744.3,737.95,738.4,723,725.5,725.45,731.78,6589087,4.82179E+14,114364,2770940,0.4205
2020-02-25,ICICIBANK,EQ,529.85,532.45,538.8,525.3,530.9,530.95,532.51,14942960,7.95735E+14,218372,7438894,0.4978
2020-02-25,HDFCBANK,EQ,1209.95,1204,1209,1198,1201.8,1200.3,1201.07,6943340,8.33946E+14,193249,5185085,0.7468
2020-02-25,AXISBANK,EQ,725.45,729.4,732,722.05,730,728.75,728.05,5419596,3.94576E+14,86168,2005169,0.37
2020-02-26,ICICIBANK,EQ,530.95,526.85,529.35,522.2,522.5,523.7,525.34,15743918,8.27085E+14,163585,8924725,0.5669
2020-02-26,AXISBANK,EQ,728.75,725.3,735.75,722,728.3,729.4,729.54,7136975,5.20667E+14,115827,3438359,0.4818
2020-02-26,HDFCBANK,EQ,1200.3,1197.5,1204.7,1185.65,1201.1,1199.25,1195.09,6907393,8.25496E+14,191519,4691104,0.6791
2020-02-27,ICICIBANK,EQ,523.7,522.8,523.3,512.65,514.4,515.35,515.71,26315054,1.35708E+15,264515,16929415,0.6433
2020-02-27,HDFCBANK,EQ,1199.25,1195,1202.5,1181,1199.65,1199.45,1191.25,10327549,1.23027E+15,241038,6138007,0.5943
2020-02-27,AXISBANK,EQ,729.4,728.7,739.45,716.55,737.3,735.85,728.51,8867328,6.45991E+14,157080,3686993,0.4158
2020-02-28,ICICIBANK,EQ,515.35,501.6,506.85,492.2,498.95,497.25,499.15,32737933,1.63412E+15,288616,19423645,0.5933
2020-02-28,AXISBANK,EQ,735.85,718.9,724.7,691,701,697.3,705.99,16428944,1.15987E+15,184431,9049624,0.5508
2020-02-28,HDFCBANK,EQ,1199.45,1175.5,1185,1170.1,1178.8,1177.65,1176.25,12156528,1.42992E+15,276737,8662385,0.7126
2020-03-02,ICICIBANK,EQ,497.25,508.25,520.55,498.45,505.9,506.1,513.82,28642076,1.47169E+15,271339,15430335,0.5387
2020-03-02,AXISBANK,EQ,697.3,709.3,713.25,675.3,687,684.2,695.97,13854352,9.64219E+14,177926,6104436,0.4406
2020-03-02,HDFCBANK,EQ,1177.65,1200.2,1201.15,1166.15,1185,1179.6,1184.61,7332449,8.68608E+14,197905,4540186,0.6192
2020-03-03,ICICIBANK,EQ,506.1,509.85,519.5,508.5,516.9,514.75,514.53,19661945,1.01168E+15,187417,8401391,0.4273
2020-03-03,AXISBANK,EQ,684.2,689.9,695.8,675,689.8,687.15,685.67,11198145,7.67819E+14,161760,4363744,0.3897
2020-03-03,HDFCBANK,EQ,1179.6,1175,1185.35,1168,1182.5,1181.8,1178.14,11184775,1.31772E+15,233028,7497411,0.6703
2020-03-04,ICICIBANK,EQ,514.75,517.5,517.5,497.05,508.95,508.35,505.96,21883404,1.10721E+15,227396,11313959,0.517
2020-03-04,HDFCBANK,EQ,1181.8,1178.35,1180,1133.1,1149.15,1148.85,1152.73,17144435,1.97628E+15,503032,11834147,0.6903
2020-03-04,AXISBANK,EQ,687.15,690,696,668.3,681,682.2,682.4,14802724,1.01014E+15,229199,7623532,0.515
2020-03-05,ICICIBANK,EQ,508.35,509.75,511.15,500,504,504.5,505.92,16671516,8.43449E+14,201499,5173253,0.3103
2020-03-05,AXISBANK,EQ,682.2,686.5,694,675.25,677.75,677.9,685.27,10508008,7.20086E+14,145360,4127237,0.3928
2020-03-05,HDFCBANK,EQ,1148.85,1153,1165,1142.75,1149,1151.35,1155.77,9774854,1.12975E+15,262470,5681138,0.5812
2020-03-06,ICICIBANK,EQ,504.5,485,496.8,477.3,485.75,486.35,486.92,31024353,1.51064E+15,334872,15740609,0.5074
2020-03-06,AXISBANK,EQ,677.9,650,660.8,641.05,658.2,657.65,653.41,12969235,8.47422E+14,220341,6403595,0.4938
2020-03-06,HDFCBANK,EQ,1151.35,1125,1140.9,1101,1134,1134.9,1124.34,11526783,1.296E+15,272373,6744175,0.5851
2020-03-09,ICICIBANK,EQ,486.35,475,475,442.95,457.5,457.75,459.37,42027546,1.93062E+15,401229,22816310,0.5429
2020-03-09,HDFCBANK,EQ,1134.9,1110,1118.4,1065,1112,1107.3,1094.8,17210297,1.88419E+15,427518,11111864,0.6457
2020-03-09,AXISBANK,EQ,657.65,639,641.85,615.1,623.6,623.55,629.4,14336439,9.02337E+14,182268,6673995,0.4655
2020-03-11,ICICIBANK,EQ,457.75,450,471.75,449.6,465.55,465.65,465.27,31018901,1.44322E+15,334058,15203042,0.4901
2020-03-11,HDFCBANK,EQ,1107.3,1105,1120,1092,1110,1113.8,1105.77,17769198,1.96486E+15,344285,12492811,0.7031
2020-03-11,AXISBANK,EQ,623.55,613.65,634.4,612.1,620,619.35,623.09,11021533,6.86737E+14,171462,4256182,0.3862
2020-03-12,ICICIBANK,EQ,465.65,438,445.95,416,432.95,425.65,433.56,50757036,2.20063E+15,397139,26344979,0.519
2020-03-12,HDFCBANK,EQ,1113.8,1075,1080,1003.45,1032,1021.3,1036.26,29500406,3.057E+15,503472,18695622,0.6337
2020-03-12,AXISBANK,EQ,619.35,592,594,528.15,545.1,543.25,556.85,29369628,1.63544E+15,265199,14481753,0.4931
2020-03-13,ICICIBANK,EQ,425.65,401,464.75,395.2,449.95,447.2,433.74,67105024,2.91063E+15,417226,33320897,0.4965
2020-03-13,HDFCBANK,EQ,1021.3,980.05,1081.45,919.2,1074,1069.8,1018.3,33171603,3.37786E+15,541649,18672328,0.5629
2020-03-13,AXISBANK,EQ,543.25,516.95,585.65,451.1,578.5,568.8,541.99,25599380,1.38746E+15,305539,11230476,0.4387
2020-03-16,ICICIBANK,EQ,447.2,424.2,424.2,397.45,401.1,402.9,409.76,34834779,1.4274E+15,405336,14659833,0.4208
2020-03-16,AXISBANK,EQ,568.8,542.35,545,502.35,510.9,508.6,521.82,21543626,1.12419E+15,329445,10844487,0.5034
2020-03-16,HDFCBANK,EQ,1069.8,1035,1037,995,1001.25,999.5,1013.09,15993174,1.62025E+15,430742,9357160,0.5851
2020-03-17,ICICIBANK,EQ,402.9,407,408.45,364,366.95,367.25,388.74,47233442,1.83614E+15,518412,20920438,0.4429
2020-03-17,HDFCBANK,EQ,999.5,1008,1010,954.7,976.2,975.1,982.62,21338641,2.09678E+15,447922,11352389,0.532
2020-03-17,AXISBANK,EQ,508.6,515.15,531.3,477.45,485.65,488.35,511.9,20594426,1.05422E+15,251239,9152157,0.4444
2020-03-18,ICICIBANK,EQ,367.25,369.1,375.5,342.3,358,355.05,356.54,61204129,2.18219E+15,941197,27858198,0.4552
2020-03-18,AXISBANK,EQ,488.35,490,506.05,392.1,484.15,473.45,456.43,36268578,1.6554E+15,495613,15736353,0.4339
2020-03-18,HDFCBANK,EQ,975.1,985,993,865,898.5,876.9,916.25,30593809,2.80314E+15,652391,18513396,0.6051
2020-03-19,ICICIBANK,EQ,355.05,336.1,369.6,323,335.4,338.55,340.96,57986210,1.97712E+15,510635,23315477,0.4021
2020-03-19,HDFCBANK,EQ,876.9,847,919.95,795,904.6,895.55,857.03,33610239,2.88051E+15,632617,16243587,0.4833
2020-03-19,AXISBANK,EQ,473.45,441.05,464.95,423.75,428,428.25,440.66,33244422,1.46495E+15,397399,14231631,0.4281
2020-03-20,ICICIBANK,EQ,338.55,328,359.8,323,344.4,345.7,341.93,88640850,3.03088E+15,742628,39930494,0.4505
2020-03-20,HDFCBANK,EQ,895.55,875,914.6,824.55,881.25,882.85,868.05,44319015,3.84711E+15,790631,18885164,0.4261
2020-03-20,AXISBANK,EQ,428.25,431.4,449.7,414.2,425,428.15,429.91,30764380,1.3226E+15,389335,11910635,0.3872
2020-03-23,ICICIBANK,EQ,345.7,311.15,313.7,280,282.4,284,291.38,56868412,1.65706E+15,510598,31297623,0.5504
2020-03-23,AXISBANK,EQ,428.15,385.35,392,302,310,308.65,333.19,37622791,1.25356E+15,563041,20757987,0.5517
2020-03-23,HDFCBANK,EQ,882.85,794.6,838.75,765,778.9,771.55,784.5,25142273,1.97241E+15,590210,15218583,0.6053
2020-03-24,ICICIBANK,EQ,284,295.3,305,268.3,298.55,296.5,289.43,67896591,1.96515E+15,586196,33557735,0.4942
2020-03-24,AXISBANK,EQ,308.65,331.95,337.5,291,304.8,303.15,311.41,50683611,1.57831E+15,767331,20837547,0.4111
2020-03-24,HDFCBANK,EQ,771.55,795.25,810,738.75,774.8,767.7,775.82,30528676,2.36847E+15,634897,15424639,0.5053
2020-03-25,ICICIBANK,EQ,296.5,284,334.15,281.6,315.15,316.9,306.77,66545735,2.04142E+15,813004,28180857,0.4235
2020-03-25,AXISBANK,EQ,303.15,293.5,363.75,286,331.5,326.8,319.6,51994332,1.66173E+15,741163,18038152,0.3469
2020-03-25,HDFCBANK,EQ,767.7,770.45,867.45,755.25,863,856.75,803.92,23614449,1.89841E+15,608039,10925368,0.4627
2020-03-26,ICICIBANK,EQ,316.9,322,364.4,314.25,331.5,330.25,339.77,76174000,2.58815E+15,820649,27134191,0.3562
2020-03-26,AXISBANK,EQ,326.8,335.95,399,332,346,341.4,362.99,62971676,2.28579E+15,746077,20086272,0.319
2020-03-26,HDFCBANK,EQ,856.75,870.1,937.7,841,898,901.1,898.62,28521681,2.56301E+15,627160,12010671,0.4211
2020-03-27,ICICIBANK,EQ,330.25,355.8,359.55,326,338.5,339.85,342.6,72890796,2.49726E+15,820234,23218167,0.3185
2020-03-27,AXISBANK,EQ,341.4,370,409.45,354.05,362.5,359.75,378.88,71043359,2.69172E+15,990737,15795158,0.2223
2020-03-27,HDFCBANK,EQ,901.1,944.95,988.65,872.1,900,904.45,923.14,27619436,2.54967E+15,651440,9442614,0.3419
2020-03-30,AXISBANK,EQ,359.75,345,382,340.35,368.2,368.15,364.35,61772934,2.2507E+15,661071,14361627,0.2325
2020-03-30,ICICIBANK,EQ,339.85,330.1,333.9,311.1,315.1,313.4,324.03,36560532,1.18466E+15,525988,11680088,0.3195
2020-03-30,HDFCBANK,EQ,904.45,880,887,828,831,831.65,858.48,19634313,1.68557E+15,491743,9022080,0.4595
2020-03-31,ICICIBANK,EQ,313.4,324.7,334.85,316,320.4,323.75,325.29,46280029,1.50546E+15,485411,15465328,0.3342
2020-03-31,AXISBANK,EQ,368.15,384.4,389.8,372.65,378.5,379,379.67,34637418,1.31507E+15,380850,8553393,0.2469
2020-03-31,HDFCBANK,EQ,831.65,853.8,873.6,838,857.95,861.9,854.73,17605997,1.50484E+15,411360,8065907,0.4581
2020-04-01,ICICIBANK,EQ,323.75,319,323.75,308.1,311.5,311.15,314.2,33142102,1.04133E+15,363679,11070397,0.334
2020-04-01,AXISBANK,EQ,379,376.25,379.8,354,355.5,358.65,366.41,27745001,1.0166E+15,334884,9205797,0.3318
2020-04-01,HDFCBANK,EQ,861.9,863.85,863.85,820,829.55,829.65,831.99,14551758,1.21069E+15,354947,5957515,0.4094
2020-04-03,ICICIBANK,EQ,311.15,309.5,309.5,281.5,288,286.65,291.84,57330285,1.67313E+15,531869,25041960,0.4368
2020-04-03,AXISBANK,EQ,358.65,360.2,362.3,324,326.9,325.45,343.1,41317685,1.41762E+15,407312,16705260,0.4043
2020-04-03,HDFCBANK,EQ,829.65,843,844,810,811,813.85,825.26,17499063,1.44413E+15,392455,8690196,0.4966
2020-04-07,ICICIBANK,EQ,286.65,308.3,329.6,296.85,324.8,326.1,312.21,57662681,1.80027E+15,516940,15771963,0.2735
2020-04-07,AXISBANK,EQ,325.45,347.4,405.75,342.35,391,388.85,367.02,48093870,1.76515E+15,522716,12537511,0.2607
2020-04-07,HDFCBANK,EQ,813.85,874,907.3,845.35,895.8,896.1,871.57,30206626,2.63273E+15,475198,17083041,0.5655
2020-04-08,ICICIBANK,EQ,326.1,322.85,352.75,315.1,317.65,318.95,328.87,73931642,2.43138E+15,716901,23456793,0.3173
2020-04-08,AXISBANK,EQ,388.85,383.75,427.7,373.5,391.4,391.35,396.73,64930772,2.57597E+15,769506,9725075,0.1498
2020-04-08,HDFCBANK,EQ,896.1,879.95,945,866.1,888.7,888.9,902.09,28109877,2.53576E+15,503019,11952742,0.4252
2020-04-09,ICICIBANK,EQ,318.95,332.4,345,322.65,342,342.7,335.25,52432049,1.7578E+15,513643,13244134,0.2526
2020-04-09,AXISBANK,EQ,391.35,405,423,398.65,420,420.15,409.23,44090829,1.80431E+15,470749,10311540,0.2339
2020-04-09,HDFCBANK,EQ,888.9,913,930.9,890,922.1,925.05,913.38,22229012,2.03035E+15,417910,7759278,0.3491
2020-04-13,AXISBANK,EQ,420.15,417.95,427.9,402,420,418.95,414.15,33432493,1.38461E+15,423296,7214990,0.2158
2020-04-13,ICICIBANK,EQ,342.7,341.05,345.8,329.25,331.1,330.65,335.6,30995409,1.0402E+15,308507,6711383,0.2165
2020-04-13,HDFCBANK,EQ,925.05,934,946.7,886.2,897.8,895.35,907.82,17079259,1.55048E+15,389148,6261962,0.3666
2020-04-15,ICICIBANK,EQ,330.65,342.7,351.9,325,328.5,327.35,340.23,49134201,1.6717E+15,466734,13223129,0.2691
2020-04-15,AXISBANK,EQ,418.95,434,451.65,412.45,418,417.3,434.36,48315084,2.09862E+15,482534,16290787,0.3372
2020-04-15,HDFCBANK,EQ,895.35,930.5,930.5,843,865.15,863.3,885.42,28989523,2.56679E+15,517354,13261188,0.4574
2020-04-16,ICICIBANK,EQ,327.35,325.3,347.8,319.35,342.85,342,335.88,56494211,1.89753E+15,519194,15601137,0.2762
2020-04-16,AXISBANK,EQ,417.3,408.6,427,400.7,426,422.55,415.38,42344581,1.7589E+15,490756,6828514,0.1613
2020-04-16,HDFCBANK,EQ,863.3,865,890.7,856.25,884.25,879.75,870.76,26927231,2.3447E+15,467724,12899088,0.479
2020-04-17,ICICIBANK,EQ,342,362,385.5,349.05,375,375.55,361.31,69008019,2.4933E+15,949891,14016794,0.2031
2020-04-17,AXISBANK,EQ,422.55,450,485.9,432.4,481.4,478.8,447.62,47831855,2.14106E+15,501888,10786449,0.2255
2020-04-17,HDFCBANK,EQ,879.75,915,920,887.25,915.1,910.3,906.63,27941831,2.5333E+15,453652,13482185,0.4825
2020-04-20,ICICIBANK,EQ,375.55,376,378.9,357,361.75,361.3,370.43,55811178,2.06739E+15,636846,15614026,0.2798
2020-04-20,AXISBANK,EQ,478.8,482,483.45,451.25,453,455.95,465.65,42163860,1.96336E+15,508117,11984687,0.2842
2020-04-20,HDFCBANK,EQ,910.3,951,960.95,935,943.3,944.85,945.7,33116614,3.13185E+15,555965,13530602,0.4086
2020-04-21,ICICIBANK,EQ,361.3,341,346.2,328,329.8,331.85,335.93,50118816,1.68366E+15,526838,14419656,0.2877
2020-04-21,AXISBANK,EQ,455.95,436,439.95,412.95,419.65,420.65,421.92,33572228,1.41649E+15,389708,9298147,0.277
2020-04-21,HDFCBANK,EQ,944.85,925,934,908,919.15,921.65,922.24,16589148,1.52992E+15,291815,7314644,0.4409
2020-04-22,ICICIBANK,EQ,331.85,326,338,323.05,336.5,335.95,330.79,49115661,1.6247E+15,470641,8929162,0.1818
2020-04-22,AXISBANK,EQ,420.65,418.55,434.55,412,433.5,431.15,424.5,36619626,1.55449E+15,407478,5004295,0.1367
2020-04-22,HDFCBANK,EQ,921.65,919.15,933,907.3,929.75,928.6,920.24,19144678,1.76177E+15,258479,10177427,0.5316
2020-04-23,ICICIBANK,EQ,335.95,340.25,354.8,338,350.8,352.95,347.48,45953483,1.59681E+15,413227,11223941,0.2442
2020-04-23,AXISBANK,EQ,431.15,434.6,439.85,426.05,428.9,430.05,433,29418033,1.2738E+15,338254,4169498,0.1417
2020-04-23,HDFCBANK,EQ,928.6,935,958.5,912.55,952.1,954.95,939.81,20450895,1.92199E+15,424855,9826569,0.4805
2020-04-24,ICICIBANK,EQ,352.95,337.9,343.25,331.5,337.05,334.85,337.01,38513311,1.29794E+15,414126,10567552,0.2744
2020-04-24,AXISBANK,EQ,430.05,416,419.65,401.25,406,403.95,410.4,35773432,1.46815E+15,351689,11193529,0.3129
2020-04-24,HDFCBANK,EQ,954.95,933,958.4,926,937,938.05,938.02,16642831,1.56113E+15,293787,8000341,0.4807
2020-04-27,ICICIBANK,EQ,334.85,339.3,352.9,338,346.3,347.9,346.35,38981101,1.35011E+15,344753,12387917,0.3178
2020-04-27,AXISBANK,EQ,403.95,415,429.5,409.1,426.1,427.3,422.19,35987021,1.51933E+15,381495,9730896,0.2704
2020-04-27,HDFCBANK,EQ,938.05,945.15,957.4,926.3,929.95,929.7,941.28,13710727,1.29057E+15,266336,6056487,0.4417
2020-04-28,AXISBANK,EQ,427.3,438,458.4,435.25,457.5,455.45,446.31,43938651,1.96101E+15,471905,5933011,0.135
2020-04-28,ICICIBANK,EQ,347.9,353.75,362.85,350.25,361,359.85,357.2,32934538,1.17642E+15,290804,9305910,0.2826
2020-04-28,HDFCBANK,EQ,929.7,943.8,943.8,922,933.3,931.4,930.5,14720773,1.36976E+15,239400,6302095,0.4281
2020-04-29,AXISBANK,EQ,455.45,430.75,448.85,425.95,438.85,439.1,438.97,61500039,2.69966E+15,676631,7712019,0.1254
2020-04-29,ICICIBANK,EQ,359.85,353,376.5,351.65,367.65,370.45,364.58,39342166,1.43433E+15,415320,10509163,0.2671
2020-04-29,HDFCBANK,EQ,931.4,935,992.7,934.1,970.05,977.1,964.08,27939019,2.69354E+15,450180,10960329,0.3923
2020-04-30,ICICIBANK,EQ,370.45,382,392.95,374.15,377.7,380.15,384.03,45735197,1.75638E+15,413914,13787089,0.3015
2020-04-30,AXISBANK,EQ,439.1,451,461.9,440.4,444.05,444.9,452.72,40383418,1.82825E+15,419141,12240264,0.3031
2020-04-30,HDFCBANK,EQ,977.1,1001.4,1019,992.1,1000,1001.8,1006.05,21897643,2.20301E+15,451072,8534959,0.3898
2020-05-04,ICICIBANK,EQ,380.15,359,359,336,340,338.05,344.06,38837866,1.33626E+15,619031,16659042,0.4289
2020-05-04,AXISBANK,EQ,444.9,424,424,399.7,407,402.8,409.68,37854079,1.55081E+15,484430,13866709,0.3663
2020-05-04,HDFCBANK,EQ,1001.8,957.5,960,917.5,924.9,923,932.42,13361177,1.24582E+15,383166,6246738,0.4675
2020-05-05,AXISBANK,EQ,402.8,414,418.75,386.5,389.5,389,400.46,50982763,2.04164E+15,558582,11211336,0.2199
2020-05-05,ICICIBANK,EQ,338.05,348,348,329.55,332,330.85,339.92,45071600,1.53207E+15,413360,11783573,0.2614
2020-05-05,HDFCBANK,EQ,923,938,944,908.05,914.5,911.45,928.05,14837190,1.37696E+15,298424,4848835,0.3268
2020-05-06,AXISBANK,EQ,389,385,394.45,368.05,393.5,388.85,382.18,67511657,2.58016E+15,701599,12682613,0.1879
2020-05-06,ICICIBANK,EQ,330.85,331.5,345.55,325.25,342.8,341.4,338.49,49953121,1.69085E+15,447408,10790619,0.216
2020-05-06,HDFCBANK,EQ,911.45,919,950,905.65,946.55,946.4,936.39,16893140,1.58185E+15,310813,4169602,0.2468
2020-05-07,AXISBANK,EQ,388.85,387,402.25,382.7,398.5,397.35,394.83,41339427,1.63219E+15,482183,7486576,0.1811
2020-05-07,ICICIBANK,EQ,341.4,337,342.9,333.7,337.9,336.75,338.15,27657193,9.35219E+14,251905,8274614,0.2992
2020-05-07,HDFCBANK,EQ,946.4,940.5,943.3,921.35,927.3,925,930.31,10916003,1.01553E+15,226640,3399155,0.3114
2020-05-08,ICICIBANK,EQ,336.75,344,352.5,333.7,335.65,337.7,345.29,42970794,1.48373E+15,383834,11404524,0.2654
2020-05-08,AXISBANK,EQ,397.35,403.5,409.45,379.65,383,382.05,395.91,33506610,1.32655E+15,353592,4546327,0.1357
2020-05-08,HDFCBANK,EQ,925,942,943.95,925.2,930,929.05,932.46,10403747,9.70107E+14,176643,3723731,0.3579
2020-05-11,ICICIBANK,EQ,337.7,341,343.55,318.2,322.1,320.15,329.1,83666044,2.75341E+15,824877,25156605,0.3007
2020-05-11,AXISBANK,EQ,382.05,391,393.5,376.85,380.5,379.55,384.22,30143521,1.15817E+15,335987,6524087,0.2164
2020-05-11,HDFCBANK,EQ,929.05,937,954,914,915.9,915.8,934.32,14275392,1.33378E+15,316129,5926950,0.4152
2020-05-12,ICICIBANK,EQ,320.15,318.3,324.4,308,322.8,321.2,314.78,69072372,2.17425E+15,624472,20117447,0.2913
